 

stn    time           nto002d0  tre200d0  hns000d0  rre150d0  tre200dx
CHU    19891121              0       9.9         0       0.0      16.4
CHU    19891122              0       7.5         0       0.4      11.0
CHU    19891123              1       0.2         0       0.0       6.7
CHU    19891124              1      -0.4         0       0.0       5.6
CHU    19891125              0      -0.9         0       0.0       0.9
CHU    19891126              0      -2.0         0       0.0       3.1
CHU    19891127              1      -1.6         0       0.0       7.1
CHU    19891128              1      -1.4         0       0.0       6.4
CHU    19891129              1       0.5         0       0.0       9.0
CHU    19891130              1       0.1         0       0.0       8.7
CHU    19891201              1      -1.5         0       0.0       8.1
CHU    19891202              0      -4.8         0       0.0       1.3
CHU    19891203              0      -5.0         0       0.0      -2.5
CHU    19891204              0      -5.0         0       0.0      -0.7
CHU    19891205              1      -5.5         0       0.0       0.5
CHU    19891206              0      -6.1         0       0.0      -3.9
CHU    19891207              1      -5.3         0       0.0      -0.4
CHU    19891208              0      -3.9         0       0.0       1.5
CHU    19891209              0      -3.4         0       0.0      -0.9
CHU    19891210              1      -4.0         0       0.0       2.1
CHU    19891211              1      -3.4         0       0.0       5.1
CHU    19891212              0       1.9         0       0.0       7.6
CHU    19891213              0       5.7         0       0.1       9.5
CHU    19891214              0       7.7         0       0.0      15.7
CHU    19891215              0      12.0         0       0.0      16.0
CHU    19891216              0      12.3         0       0.7      17.6
CHU    19891217              0       9.8         0      11.5      17.5
CHU    19891218              0      11.1         0       9.8      16.9
CHU    19891219              0       6.5         0      12.6      10.9
CHU    19891220              0       7.1         0       0.0      12.2
CHU    19891221              0      10.5         0       0.0      15.1
CHU    19891222              0      11.2         0       4.9      15.8
CHU    19891223              0       4.6         4       5.0       8.3
CHU    19891224              0       2.2         0       1.4       5.3
CHU    19891225              1       3.3         0       0.0       9.1
CHU    19891226              1       1.4         0       0.0       9.5
CHU    19891227              1      -1.8         0       0.0       3.2
CHU    19891228              1      -3.3         0       0.0       5.2
CHU    19891229              1      -2.8         0       0.0       5.9
CHU    19891230              1      -5.5         0       0.0       1.7
CHU    19891231              1      -4.0         0       0.0       5.3
CHU    19900101              1      -4.1         0       0.0       3.8
CHU    19900102              1      -3.2         0       0.0       6.4
CHU    19900103              1      -2.0         0       0.0       7.7
CHU    19900104              1      -3.4         0       0.0       7.0
CHU    19900105              1      -2.0         0       0.0       6.0
CHU    19900106              0      -0.5         0       0.7       4.7
CHU    19900107              1      -1.0         0       0.0       6.2
CHU    19900108              1      -3.5         0       0.0       5.9
CHU    19900109              1      -2.6         0       0.0       5.8
CHU    19900110              1      -4.7         0       0.0       3.0
CHU    19900111              1      -2.9         0       0.0       6.9
CHU    19900112              1      -3.5         0       0.0       6.2
CHU    19900113              1      -2.2         0       0.0       7.1
CHU    19900114              1      -3.3         0       0.0       5.2
CHU    19900115              1      -2.8         0       0.0       6.0
CHU    19900116              0       3.1         0       0.0       8.5
CHU    19900117              1       2.3         0       0.0       9.3
CHU    19900118              0       0.4         0       0.6       5.6
CHU    19900119              1       0.2         0       0.0       6.8
CHU    19900120              0       0.1         0       0.0       4.9
CHU    19900121              0       4.2         0       0.0      12.1
CHU    19900122              1       3.0         0       0.0      11.9
CHU    19900123              0       5.4         0       0.0      14.0
CHU    19900124              0       7.9         0       0.0      11.8
CHU    19900125              0       7.8         0       1.7      13.8
CHU    19900126              0       4.9         0       5.3       9.8
CHU    19900127              0       4.7         0       0.0      10.1
CHU    19900128              0       8.0         0       2.3      13.3
CHU    19900129              0       4.7         0       0.0       8.0
CHU    19900130              0       4.5         0       0.0       7.0
CHU    19900131              0       8.0         0       0.0      14.1
CHU    19900201              0       9.1         0       0.0      13.4
CHU    19900202              0       6.4         0       1.1      11.5
CHU    19900203              0       7.5         0       0.3      14.1
CHU    19900204              1       5.6         0       0.0      11.9
CHU    19900205              1       7.3         0       0.0      17.4
CHU    19900206              1       9.2         0       0.0      19.9
CHU    19900207              1       6.2         0       0.0      15.3
CHU    19900208              0       9.3         0       1.9      15.0
CHU    19900209              0       5.0         0       0.0      10.2
CHU    19900210              0       4.2         0       0.0      10.6
CHU    19900211              0       3.1         0       5.4       7.5
CHU    19900212              0       1.7         8       4.1       4.9
CHU    19900213              0       0.3        29      48.3       0.9
CHU    19900214              0       1.8         0      65.3       3.3
CHU    19900215              0       3.5         1      28.1       6.1
CHU    19900216              0       1.1         4       7.6       2.0
CHU    19900217              0       3.4         0       0.0       9.4
CHU    19900218              0       4.9         0       0.0      11.9
CHU    19900219              0       6.9         0       0.0      15.3
CHU    19900220              1       8.6         0       0.0      17.5
CHU    19900221              1       9.5         0       0.0      18.1
CHU    19900222              1       8.5         0       0.0      18.2
CHU    19900223              1       9.6         0       0.0      20.8
CHU    19900224              1       9.9         0       0.0      19.5
CHU    19900225              1      10.8         0       0.0      19.9
CHU    19900226              0       8.5         0       5.5      16.6
CHU    19900227              0       5.6         1      15.0       8.4
CHU    19900228              0       1.8         0      33.0       3.3
CHU    19900301              0       2.4         3       4.9       7.1
CHU    19900302              0      -0.2        12       3.9       1.1
CHU    19900303              0       0.0         0       0.0       4.9
CHU    19900304              1       0.7         0       0.0       7.9
CHU    19900305              1       3.4         0       0.0      13.3
CHU    19900306              0       5.0         0       0.0      15.5
CHU    19900307              0       7.1         0       0.0      16.4
CHU    19900308              0       9.0         0       0.0      17.2
CHU    19900309              0       7.8         0       0.0      13.4
CHU    19900310              0       9.3         0       0.0      14.4
CHU    19900311              1      10.5         0       0.0      21.9
CHU    19900312              0       9.6         0       0.0      14.7
CHU    19900313              1      10.7         0       0.0      21.3
CHU    19900314              0       8.5         0       0.0      13.4
CHU    19900315              1       9.7         0       0.0      16.8
CHU    19900316              1       9.4         0       0.0      17.7
CHU    19900317              1      10.5         0       0.0      19.0
CHU    19900318              1      11.3         0       0.0      19.5
CHU    19900319              1      10.5         0       0.0      19.5
CHU    19900320              0       9.2         0       0.0      18.5
CHU    19900321              0      13.0         0       0.0      22.2
CHU    19900322              0      14.6         0       1.1      24.6
CHU    19900323              0       9.8         0       0.0      14.0
CHU    19900324              0       9.6         0       1.0      16.3
CHU    19900325              0       5.8         0       0.0       9.6
CHU    19900326              0       2.6         0       0.0       4.4
CHU    19900327              0       2.7         0       1.0       5.4
CHU    19900328              0       3.6         0       1.5       7.6
CHU    19900329              0       5.1         0       0.2       9.2
CHU    19900330              0       7.5         0       0.0      15.9
CHU    19900331              1       9.4         0       0.0      16.5
CHU    19900401              1      13.8         0       0.0      21.5
CHU    19900402              0      12.1         0       0.0      17.6
CHU    19900403              0      11.2         0       5.8      16.7
CHU    19900404              0       5.5         0       0.4       9.1
CHU    19900405              0       5.6         0       0.0       9.0
CHU    19900406              0       7.1         0       0.0      11.5
CHU    19900407              0       5.7         0       7.9       6.9
CHU    19900408              0       5.0         0       2.4       7.3
CHU    19900409              0       4.8         0       0.7       7.7
CHU    19900410              0       4.9         0       0.0       8.8
CHU    19900411              0       2.7         0      11.8       4.5
CHU    19900412              0       4.6         0       3.0       8.8
CHU    19900413              0       7.5         0       0.0      15.9
CHU    19900414              0       7.5         0       1.1      14.9
CHU    19900415              0       5.7         0       0.8      11.7
CHU    19900416              0       5.9         0       0.0      12.1
CHU    19900417              0       7.0         0       0.8      13.3
CHU    19900418              0       4.8         0       0.0       7.8
CHU    19900419              0       5.2         0       0.0       8.3
CHU    19900420              0       7.9         0       0.0      15.9
CHU    19900421              0       9.5         0       0.0      16.1
CHU    19900422              0      10.9         0       0.0      17.6
CHU    19900423              0       7.4         0       1.3      11.2
CHU    19900424              0       9.5         0       6.9      15.2
CHU    19900425              0       9.0         0       2.7      14.7
CHU    19900426              0       9.7         0       0.4      15.1
CHU    19900427              0       9.6         0       0.3      13.7
CHU    19900428              0      10.3         0       0.1      15.5
CHU    19900429              1      11.0         0       0.0      18.5
CHU    19900430              1      13.4         0       0.0      20.4
CHU    19900501              1      15.3         0       0.0      23.4
CHU    19900502              1      17.2         0       0.0      25.2
CHU    19900503              0      16.1         0       0.0      24.0
CHU    19900504              0      15.5         0       0.0      23.0
CHU    19900505              0      17.0         0       1.0      24.4
CHU    19900506              0      13.8         0       0.7      22.2
CHU    19900507              0      14.9         0       0.0      22.5
CHU    19900508              0      14.9         0       0.9      22.5
CHU    19900509              0      15.8         0       0.0      23.2
CHU    19900510              0      16.7         0       0.0      24.1
CHU    19900511              0      13.5         0       0.9      17.5
CHU    19900512              0      13.6         0       0.4      20.3
CHU    19900513              0      14.9         0       0.0      23.9
CHU    19900514              0      16.0         0       3.0      21.5
CHU    19900515              0      16.4         0       1.5      22.5
CHU    19900516              0      17.8         0       1.3      24.9
CHU    19900517              0      18.4         0       0.0      25.0
CHU    19900518              0      15.0         0       0.0      19.9
CHU    19900519              0      16.3         0       0.5      21.8
CHU    19900520              0      16.6         0       1.6      23.4
CHU    19900521              0      14.9         0       3.0      17.4
CHU    19900522              0      16.3         0       0.0      23.5
CHU    19900523              0      17.3         0       0.0      24.2
CHU    19900524              0      13.6         0       9.7      16.2
CHU    19900525              0      11.7         0      11.4      14.2
CHU    19900526              0      12.8         0       0.0      17.1
CHU    19900527              0      13.5         0       0.0      19.2
CHU    19900528              0      11.7         0       1.9      18.9
CHU    19900529              0      11.2         0       0.0      17.4
CHU    19900530              0      13.0         0       0.0      20.6
CHU    19900531              1      14.7         0       0.0      23.8
CHU    19900601              0      17.1         0       0.0      25.5
CHU    19900602              0      14.5         0       4.7      22.7
CHU    19900603              0      13.7         0       8.5      19.8
CHU    19900604              0      12.8         0       3.5      17.3
CHU    19900605              0      13.4         0      47.8      17.5
CHU    19900606              0      11.8         0       2.9      15.9
CHU    19900607              0      13.3         0       5.6      17.3
CHU    19900608              0      11.2         0      10.6      15.4
CHU    19900609              0       9.7         0       4.1      16.7
CHU    19900610              0       9.9         0       0.9      13.3
CHU    19900611              0      13.8         0       0.0      20.4
CHU    19900612              0      12.0         0       8.8      14.2
CHU    19900613              0      12.3         0       0.3      15.1
CHU    19900614              0      13.1         0       1.1      18.9
CHU    19900615              0      13.0         0       3.6      17.0
CHU    19900616              0      15.0         0       0.0      21.2
CHU    19900617              1      17.6         0       1.4      24.9
CHU    19900618              0      16.1         0       2.0      23.2
CHU    19900619              0      20.4         0       0.0      28.4
CHU    19900620              0      17.9         0      20.7      26.6
CHU    19900621              0      16.9         0       0.0      22.8
CHU    19900622              0      14.1         0       3.9      18.8
CHU    19900623              0      13.0         0       1.2      16.7
CHU    19900624              0      17.2         0       0.0      23.3
CHU    19900625              1      19.5         0       0.0      26.2
CHU    19900626              0      21.6         0       8.9      28.3
CHU    19900627              0      21.4         0       0.4      28.2
CHU    19900628              0      18.0         0       1.8      21.7
CHU    19900629              0      20.4         0       7.3      29.2
CHU    19900630              0      22.4         0      26.6      31.1
CHU    19900701              0      15.9         0       0.0      19.0
CHU    19900702              0      15.8         0       0.0      20.1
CHU    19900703              0      14.0         0      17.2      20.6
CHU    19900704              0      13.1         0       0.4      18.6
CHU    19900705              0      17.0         0       9.2      26.3
CHU    19900706              0      13.1         0       0.0      16.9
CHU    19900707              0      13.2         0      10.7      18.8
CHU    19900708              0      14.2         0       0.8      18.0
CHU    19900709              0      18.8         0      20.1      25.6
CHU    19900710              0      14.6         0       0.9      17.4
CHU    19900711              0      14.9         0       0.0      19.9
CHU    19900712              1      17.5         0       0.0      23.9
CHU    19900713              1      19.8         0       0.0      25.9
CHU    19900714              1      19.9         0       0.0      25.8
CHU    19900715              1      19.3         0       0.0      25.6
CHU    19900716              0      19.9         0       0.0      27.3
CHU    19900717              0      18.8         0       5.0      25.2
CHU    19900718              0      17.5         0       0.0      22.2
CHU    19900719              1      16.8         0       0.0      24.0
CHU    19900720              1      18.4         0       0.0      25.6
CHU    19900721              1      21.3         0       0.0      29.2
CHU    19900722              1      22.3         0       0.0      29.5
CHU    19900723              0      21.5         0       0.0      26.6
CHU    19900724              0      19.3         0       0.0      24.0
CHU    19900725              1      18.9         0       0.0      24.8
CHU    19900726              0      19.5         0       4.8      26.6
CHU    19900727              0      20.2         0       0.0      29.6
CHU    19900728              0      23.8         0       0.0      32.9
CHU    19900729              0      23.1         0       0.2      28.4
CHU    19900730              0      20.2         0       0.2      25.8
CHU    19900731              0      19.3         0       0.2      24.7
CHU    19900801              0      20.6         0       3.9      26.5
CHU    19900802              1      23.3         0       0.0      30.0
CHU    19900803              1      22.8         0       0.0      29.8
CHU    19900804              1      22.6         0       0.0      29.8
CHU    19900805              1      23.1         0       0.0      32.0
CHU    19900806              0      18.1         0       4.7      23.0
CHU    19900807              0      15.5         0       0.0      18.7
CHU    19900808              0      15.7         0       0.0      21.5
CHU    19900809              1      16.6         0       0.0      23.7
CHU    19900810              1      18.7         0       0.0      27.3
CHU    19900811              0      20.0         0       0.0      27.9
CHU    19900812              0      20.7         0       0.0      26.6
CHU    19900813              0      21.2         0       3.4      32.7
CHU    19900814              0      17.8         0      10.2      25.5
CHU    19900815              0      17.7         0       0.0      23.1
CHU    19900816              0      19.2         0       5.5      26.4
CHU    19900817              0      13.8         0       3.5      16.9
CHU    19900818              0      14.9         0       0.0      21.9
CHU    19900819              0      18.0         0       0.0      25.3
CHU    19900820              0      21.0         0       0.0      29.0
CHU    19900821              0      17.3         0       0.0      20.4
CHU    19900822              0      16.0         0       0.0      21.5
CHU    19900823              1      16.8         0       0.0      24.3
CHU    19900824              1      20.2         0       0.0      27.9
CHU    19900825              0      19.7         0       2.5      28.6
CHU    19900826              0      17.5         0       5.5      23.7
CHU    19900827              0      18.4         0       0.0      24.2
CHU    19900828              0      20.2         0       0.0      27.9
CHU    19900829              0      20.9         0       0.0      29.7
CHU    19900830              0      21.1         0       0.0      30.7
CHU    19900831              0      14.5         0      18.9      18.7
CHU    19900901              0      13.5         0       0.0      17.8
CHU    19900902              0      15.5         0       0.0      21.5
CHU    19900903              0      13.3         0       1.0      16.5
CHU    19900904              0      15.6         0      10.8      20.0
CHU    19900905              0      13.7         0       2.0      18.2
CHU    19900906              0      15.0         0       0.0      21.8
CHU    19900907              0      11.6         0       4.8      14.0
CHU    19900908              0      11.5         0       0.2      17.4
CHU    19900909              0      12.7         0       0.0      19.1
CHU    19900910              0      13.7         0       6.1      18.9
CHU    19900911              0      12.5         0       0.1      16.7
CHU    19900912              0      12.6         0       0.0      18.6
CHU    19900913              0      12.4         0       0.0      18.7
CHU    19900914              0      15.3         0       3.8      23.2
CHU    19900915              0      14.4         0       2.5      19.1
CHU    19900916              0      14.0         0       0.0      18.8
CHU    19900917              0      14.5         0       5.6      20.6
CHU    19900918              0      12.0         0       0.1      15.4
CHU    19900919              0      14.4         0       0.0      22.9
CHU    19900920              0      13.9         0       0.4      18.4
CHU    19900921              0      13.7         0       0.6      18.5
CHU    19900922              0      13.6         0       4.9      19.4
CHU    19900923              0      14.5         0      17.6      16.3
CHU    19900924              0      12.1         0       2.0      16.9
CHU    19900925              0      10.7         0       0.0      16.8
CHU    19900926              0      11.4         0       0.1      16.6
CHU    19900927              0      11.6         0       1.1      16.5
CHU    19900928              0      11.2         0       0.0      18.3
CHU    19900929              1      13.2         0       0.0      21.0
CHU    19900930              0      17.2         0       0.0      21.9
CHU    19901001              0      17.3         0       2.9      24.6
CHU    19901002              0      16.2         0       0.0      21.4
CHU    19901003              0      17.0         0       0.1      23.5
CHU    19901004              0      12.2         0      17.4      17.0
CHU    19901005              0      10.9         0       0.0      18.9
CHU    19901006              0      11.5         0       0.0      21.5
CHU    19901007              0      13.0         0       0.8      17.1
CHU    19901008              0       8.8         0       0.1      13.0
CHU    19901009              1       8.2         0       0.0      15.8
CHU    19901010              1       9.2         0       0.0      16.7
CHU    19901011              1      12.2         0       0.0      22.1
CHU    19901012              0      17.5         0       2.9      25.9
CHU    19901013              0      16.9         0       0.0      21.1
CHU    19901014              0      16.2         0       0.0      25.1
CHU    19901015              0      19.8         0       0.0      26.1
CHU    19901016              0      17.5         0       0.0      19.8
CHU    19901017              0      17.3         0       0.9      23.0
CHU    19901018              0      13.3         0       0.1      16.8
CHU    19901019              0      14.4         0       0.0      20.6
CHU    19901020              0      11.0         0       0.3      13.3
CHU    19901021              0      11.8         0       0.0      17.2
CHU    19901022              0      10.8         0       0.0      17.2
CHU    19901023              0      11.5         0       0.0      21.4
CHU    19901024              0      11.0         0       0.0      18.1
CHU    19901025              0      10.7         0       0.1      19.4
CHU    19901026              0      12.1         0       8.6      19.1
CHU    19901027              0       7.2         0       4.1       9.6
CHU    19901028              0       9.8         0       0.2      15.3
CHU    19901029              0       9.5         0      16.6      13.9
CHU    19901030              0       8.7         0       0.4      13.8
CHU    19901031              0       8.0         0      12.3      12.5
CHU    19901101              0       7.0         0       0.1      11.7
CHU    19901102              0       5.2         0       1.4      10.8
CHU    19901103              0       4.5         0       1.5       6.9
CHU    19901104              0       3.8         0       2.6       6.5
CHU    19901105              0       1.8         0       9.4       3.3
CHU    19901106              0       1.8         0       0.0       7.6
CHU    19901107              1       0.7         0       0.0       6.7
CHU    19901108              1       0.6         0       0.0       6.6
CHU    19901109              1       0.1         0       0.0       5.7
CHU    19901110              0       4.3         0       0.0      11.8
CHU    19901111              0       6.8         0       6.3      13.1
CHU    19901112              0       7.7         0       0.0      13.6
CHU    19901113              1       4.9         0       0.0      13.8
CHU    19901114              0       6.9         0       3.9       8.5
CHU    19901115              0       5.2         0       5.8       7.7
CHU    19901116              0       6.3         0       0.0      11.3
CHU    19901117              0       8.4         0       0.0      15.3
CHU    19901118              0       9.1         0       0.0      15.5
CHU    19901119              0       6.7         0       0.0      12.5
CHU    19901120              0       9.9         0       2.2      16.4
CHU    19901121              0       4.8         0      13.2      12.3
CHU    19901122              0       2.3         7      22.7       3.6
CHU    19901123              0       1.0        18      25.5       2.8
CHU    19901124              0       2.3         0       0.0       4.7
CHU    19901125              0       3.0         2      32.6       4.3
CHU    19901126              0       2.7         0       0.0       6.7
CHU    19901127              0       0.9         2       2.3       2.1
CHU    19901128              0       1.6         0       0.0       3.1
CHU    19901129              0       0.1         0       0.0       2.5
CHU    19901130              0       0.1         2       0.8       1.7
CHU    19901201              0      -2.3         0       0.0      -0.5
CHU    19901202              1      -4.5         0       0.0       0.4
CHU    19901203              0      -2.5         0       0.0       3.0
CHU    19901204              0      -2.2         1       1.2       1.2
CHU    19901205              0      -0.9         6       4.2       1.4
CHU    19901206              0      -5.5         0       0.0      -1.5
CHU    19901207              1      -6.6         0       0.0       0.1
CHU    19901208              0      -1.1         0       0.0       4.2
CHU    19901209              0       4.4         5       2.5       7.9
CHU    19901210              0      -1.1        12       7.6       0.5
CHU    19901211              0      -1.1         0       0.0       2.8
CHU    19901212              0      -2.3         7       6.6       0.2
CHU    19901213              0      -0.9         1       0.4       0.7
CHU    19901214              0      -2.1         1       0.0      -0.1
CHU    19901215              0      -3.3         0       0.0      -1.2
CHU    19901216              0      -4.5         0       0.0      -1.1
CHU    19901217              1      -8.1         0       0.0      -3.3
CHU    19901218              1      -4.4         0       0.0       0.2
CHU    19901219              0      -1.9         3       0.3       1.9
CHU    19901220              0      -2.3         0       0.0       0.7
CHU    19901221              0      -1.5        10       1.6       1.3
CHU    19901222              0       2.2         0       0.0       6.5
CHU    19901223              1       1.6         0       0.0       6.4
CHU    19901224              1       0.0         0       0.0       7.0
CHU    19901225              0       1.9         0       0.0       7.7
CHU    19901226              0       3.3         0       1.1       5.7
CHU    19901227              0       2.8         2       2.9       4.3
CHU    19901228              0       1.5         0       0.0       4.4
CHU    19901229              0       4.2         0       0.0       9.0
CHU    19901230              0       3.6         0       0.0       9.8
CHU    19901231              0       3.0         0       3.4       7.9
CHU    19910101              0       2.6         0       2.0       6.4
CHU    19910102              0       1.4         0       5.9       3.1
CHU    19910103              0       5.4         0       0.0       9.9
CHU    19910104              0       5.2         0       1.8      10.7
CHU    19910105              0       2.3         0       0.0       5.4
CHU    19910106              0       2.4         0       2.9       5.1
CHU    19910107              0       5.8         0       0.6      10.2
CHU    19910108              0       4.5         0       0.0       9.4
CHU    19910109              0       6.9         0       0.0      12.3
CHU    19910110              0       8.4         0       0.0      14.3
CHU    19910111              0       9.7         0       0.0      15.0
CHU    19910112              0       4.4         0       1.1       6.7
CHU    19910113              0       1.8         0       0.8       2.7
CHU    19910114              0       1.9         0       0.0       5.3
CHU    19910115              0       2.0         0       0.0       8.3
CHU    19910116              1       0.3         0       0.0       6.8
CHU    19910117              1      -1.4         0       0.0       4.9
CHU    19910118              1      -2.6         0       0.0       2.6
CHU    19910119              0      -1.6         0       0.0       5.5
CHU    19910120              1      -0.8         0       0.0       5.9
CHU    19910121              0      -2.0         0       0.0       2.8
CHU    19910122              0       0.1         0       0.0       6.6
CHU    19910123              1      -2.8         0       0.0       2.7
CHU    19910124              1      -5.4         0       0.0       0.4
CHU    19910125              1      -4.7         0       0.0       1.3
CHU    19910126              1      -4.6         0       0.0       1.9
CHU    19910127              0      -4.6         0       0.0      -3.3
CHU    19910128              0      -4.9         0       0.0      -0.8
CHU    19910129              1      -4.2         0       0.0       3.3
CHU    19910130              1      -6.3         0       0.0      -2.3
CHU    19910131              1      -6.6         0       0.0      -2.5
CHU    19910201              1      -5.8         0       0.0       0.8
CHU    19910202              1      -2.4         0       0.0       6.3
CHU    19910203              0      -1.9         0       0.0       6.8
CHU    19910204              0      -1.4         0       0.0       3.1
CHU    19910205              0      -4.7         0       0.0      -2.1
CHU    19910206              0      -8.2         0       0.0      -5.2
CHU    19910207              0      -5.8         0       0.0       0.7
CHU    19910208              0      -1.7         2       0.0       5.5
CHU    19910209              0       1.1         0       0.0       7.1
CHU    19910210              0       2.3         6       0.4       7.7
CHU    19910211              0      -4.9         0       0.0      -0.4
CHU    19910212              0      -5.7         1       0.2      -0.1
CHU    19910213              0      -4.7         1       0.0      -1.6
CHU    19910214              0      -5.2         2       0.2      -0.1
CHU    19910215              0      -2.6        17       5.5       1.4
CHU    19910216              0      -1.2        10       9.8       1.5
CHU    19910217              1       0.5         0       0.0       5.6
CHU    19910218              0       1.1         0       0.0       8.9
CHU    19910219              1       2.3         0       0.0       9.6
CHU    19910220              1       2.5         0       0.0      10.5
CHU    19910221              1       1.4         0       0.0       7.8
CHU    19910222              0       2.1         0       0.0       6.8
CHU    19910223              0       3.8         0       0.0       9.3
CHU    19910224              1       7.2         0       0.0      17.5
CHU    19910225              0       7.6         0       0.0      16.0
CHU    19910226              1       7.2         0       0.0      16.5
CHU    19910227              1       6.5         0       0.0      16.0
CHU    19910228              0       4.0         0       0.0      10.4
CHU    19910301              0       7.9         0       0.0      14.0
CHU    19910302              0       7.3         0       0.0      13.4
CHU    19910303              0       7.1         0       0.4      12.3
CHU    19910304              0       9.6         0       0.0      16.5
CHU    19910305              0      11.6         0       0.0      16.9
CHU    19910306              0      13.0         0       0.0      17.3
CHU    19910307              0      13.3         0       0.0      17.2
CHU    19910308              0      15.2         0       0.3      19.8
CHU    19910309              0       9.3         0       8.3      14.7
CHU    19910310              0       7.9         0       0.0      11.9
CHU    19910311              0       8.3         0       0.0      15.2
CHU    19910312              1       8.9         0       0.0      18.3
CHU    19910313              1       8.1         0       0.0      16.0
CHU    19910314              1       8.3         0       0.0      17.4
CHU    19910315              0       8.9         0       0.0      17.2
CHU    19910316              1      10.2         0       0.0      18.7
CHU    19910317              0      10.3         0       0.0      15.8
CHU    19910318              0       9.3         0       0.1      11.6
CHU    19910319              0       9.8         0       3.8      15.0
CHU    19910320              0      10.9         0       0.6      16.3
CHU    19910321              0      13.0         0       0.0      18.8
CHU    19910322              0       5.1         5      39.9      13.1
CHU    19910323              0       5.5         0       0.4      10.6
CHU    19910324              0      11.0         0       0.0      19.1
CHU    19910325              0       7.7         0       0.0      11.8
CHU    19910326              0       8.2         0       2.3      12.2
CHU    19910327              0       5.1         0       0.1       6.1
CHU    19910328              0       3.4         0       0.1       8.1
CHU    19910329              0       1.2         0       0.0       5.6
CHU    19910330              0       1.3         0       0.0       7.1
CHU    19910331              1       5.1         0       0.0      11.7
CHU    19910401              0       7.9         0       0.0      15.9
CHU    19910402              0       9.8         0       0.0      16.3
CHU    19910403              0      11.2         0       2.4      18.0
CHU    19910404              0       8.4         0       2.2      12.9
CHU    19910405              0       6.3         0       5.1       8.4
CHU    19910406              0       6.5         0       0.0      11.8
CHU    19910407              0       8.4         0       0.0      14.6
CHU    19910408              0       9.6         0       0.0      14.1
CHU    19910409              0      10.2         0       0.0      16.3
CHU    19910410              0      10.9         0       0.0      18.9
CHU    19910411              1      10.4         0       0.0      18.9
CHU    19910412              1      10.6         0       0.0      18.8
CHU    19910413              0       9.8         0       0.0      17.2
CHU    19910414              0      10.8         0       0.0      18.9
CHU    19910415              1      12.0         0       0.0      20.0
CHU    19910416              1      12.9         0       0.0      19.8
CHU    19910417              0       1.4         0       0.0       7.2
CHU    19910418              0       1.5         2       1.0       4.1
CHU    19910419              0       2.0         0       0.0       7.6
CHU    19910420              0       3.1         0       0.0      10.2
CHU    19910421              0       3.5         0       0.0       8.2
CHU    19910422              0       4.3         0       0.0      10.9
CHU    19910423              0       3.6         0       0.3       7.8
CHU    19910424              0       4.4         0       0.0      11.0
CHU    19910425              0       7.0         0       0.0      14.0
CHU    19910426              0       9.1         0       0.0      15.4
CHU    19910427              0      10.0         0       0.0      18.2
CHU    19910428              0       9.5         0       0.7      16.8
CHU    19910429              0       9.3         0       0.0      14.5
CHU    19910430              0       9.6         0       2.1      13.8
CHU    19910501              0      10.5         0       0.7      16.2
CHU    19910502              0       6.4         0       2.9       8.2
CHU    19910503              0       5.5         0       0.2       7.0
CHU    19910504              0       4.2         0       1.5       8.4
CHU    19910505              0       6.1         0       0.4      11.3
CHU    19910506              0       6.6         0       0.5      10.7
CHU    19910507              0       7.5         0       0.1      12.1
CHU    19910508              0       9.7         0       0.0      16.4
CHU    19910509              0      11.6         0       0.0      18.8
CHU    19910510              0      11.7         0       7.6      18.9
CHU    19910511              0       7.6         0      31.3       9.1
CHU    19910512              0       6.9         0       0.1       9.5
CHU    19910513              0      10.7         0       0.0      17.7
CHU    19910514              0      11.4         0       0.5      19.8
CHU    19910515              0       7.8         0       2.8      10.6
CHU    19910516              0       4.5         0       2.3       7.8
CHU    19910517              0       5.4         0       4.5      11.1
CHU    19910518              0       6.9         0       0.1      11.7
CHU    19910519              0       8.3         0       0.0      13.0
CHU    19910520              0       9.8         0       0.0      17.7
CHU    19910521              1      13.9         0       0.0      23.0
CHU    19910522              1      17.0         0       1.5      24.9
CHU    19910523              0      13.0         0       0.8      16.3
CHU    19910524              0      10.4         0       0.0      14.6
CHU    19910525              0      10.2         0       3.3      16.7
CHU    19910526              0       9.5         0       2.3      12.4
CHU    19910527              0      12.0         0       0.1      18.8
CHU    19910528              1      13.7         0       0.0      22.4
CHU    19910529              0      14.5         0       0.0      22.5
CHU    19910530              0      14.8         0       0.0      23.4
CHU    19910531              0      16.2         0       0.0      24.1
CHU    19910601              0      18.2         0       0.0      25.6
CHU    19910602              0      17.1         0       0.8      22.9
CHU    19910603              0      13.5         0       3.2      18.0
CHU    19910604              0      10.9         0       0.0      13.3
CHU    19910605              0      12.3         0       0.1      18.0
CHU    19910606              0      13.3         0       2.1      19.2
CHU    19910607              0      13.3         0       2.4      20.4
CHU    19910608              0      12.0         0       1.0      15.6
CHU    19910609              0      15.2         0       0.3      23.0
CHU    19910610              0      15.2         0       0.9      18.0
CHU    19910611              0      16.2         0       0.0      20.9
CHU    19910612              0      18.6         0       0.0      27.1
CHU    19910613              0      17.5         0       0.0      22.0
CHU    19910614              0      16.7         0       0.0      21.3
CHU    19910615              0      21.0         0       0.1      29.6
CHU    19910616              0      15.8         0      45.0      20.7
CHU    19910617              0       6.2         0      61.7      12.1
CHU    19910618              0       9.2         0       0.0      17.1
CHU    19910619              0      12.6         0       0.0      18.9
CHU    19910620              0      13.3         0       0.7      18.8
